"Data_Set","Num_Responses_per_Condition","BW","Trial","C1","Cstr1","C2","Cstr2","DF_ART_Omni","DF_Param","DF_ART_Con","T_ART_Omni","T_Param","T_ART_Con","P_ART_Omni","P_Param","P_ART_Con","P_Nonparam"
614,40,"between","4907","1","a c","2","b c",156,156,156,2.58000276272342,4.76417079565514,5.1124358589414,0.0108024407305663,4.30592581275549e-06,9.20051118856336e-07,7.2982820415993e-06
614,40,"between","4908","1","a c","3","a d",156,156,156,1.78944881883582,6.34178829162722,9.66253400660953,0.075482598466518,2.33774913118257e-09,1.33087882722013e-17,3.3778113512438e-15
614,40,"between","4909","1","a c","4","b d",156,156,156,-4.83750518010641,4.74284701046035,4.64684442057536,3.12999987369704e-06,4.72147860857885e-06,7.12373402301321e-06,1.3976781275623e-05
614,40,"between","4910","2","b c","3","a d",156,156,156,-0.790553943887595,1.57761749597209,-4.55009814766813,0.430404494439719,0.11667917452268,1.07200256920534e-05,5.71612066399043e-05
614,40,"between","4911","2","b c","4","b d",156,156,156,-7.41750794282983,-0.0213237851947894,-0.465591438366042,7.1726262432482e-12,0.983014620368219,0.642157321788963,0.691226398304769
614,40,"between","4912","3","a d","4","b d",156,156,156,-6.62695399894223,-1.59894128116688,-5.01568958603417,5.27277878624696e-10,0.111857066862489,1.42274473431375e-06,3.52471800613025e-06
615,8,"between","4913","5","a","6","b",28,28,28,0.888323313344975,0.860224942868963,0.888323313344975,0.381934798001115,0.396971097581853,0.381934798001116,0.564102006388863
615,8,"between","4914","7","c","8","d",28,28,28,2.31991355348379,2.11591646398637,2.31991355348379,0.0278565592118143,0.0433760380820619,0.0278565592118143,0.0513415551620308
615,8,"between","4915","1","a c","2","b c",28,28,28,0.903767782510388,1.39708625324725,1.28416351359048,0.373828874813352,0.17336224051674,0.209609172690725,0.278632478632479
615,8,"between","4916","1","a c","3","a d",28,28,28,0.186069837575667,2.28499424290782,2.28916104596564,0.853731481183894,0.030091725801655,0.0298167265134028,0.0498834498834499
615,8,"between","4917","1","a c","4","b d",28,28,28,-0.770860755670625,2.10444977055748,1.89832867226419,0.447245827655369,0.0444429515353957,0.0680047670930636,0.0498834498834499
615,8,"between","4918","2","b c","3","a d",28,28,28,-0.71769794493472,0.887907989660572,-1.00499753237516,0.478889124785723,0.382154336563215,0.323504681869956,0.328205128205128
615,8,"between","4919","2","b c","4","b d",28,28,28,-1.67462853818101,0.70736351731023,0.614165158673708,0.105142555054334,0.485186921525394,0.544064598193978,0.720901320901321
615,8,"between","4920","3","a d","4","b d",28,28,28,-0.956930593246292,-0.180544472350342,-0.390832373701452,0.346792312512858,0.858025571371843,0.698879164981355,0.720901320901321
616,8,"between","4921","5","a","6","b",28,28,28,-2.92493693345515,-1.80551595894608,-2.92493693345515,0.00675783925098889,0.0817574692423576,0.00675783925098892,0.752047542259697
616,8,"between","4922","7","c","8","d",28,28,28,-2.88699663691578,-1.81308320551567,-2.88699663691578,0.00741458145606853,0.0805532027957459,0.00741458145606853,0.287088207951685
616,8,"between","4923","1","a c","2","b c",28,28,28,4.17231196514629,1.75925852484787,5.45024932276428,0.000264301579547514,0.0894582656652278,8.11165038786476e-06,0.00108780108780109
616,8,"between","4924","1","a c","3","a d",28,28,28,3.59092423229804,1.7539076734836,4.48560342492989,0.00124347954466518,0.0903876013573569,0.000112999438355402,0.00108780108780109
616,8,"between","4925","1","a c","4","b d",28,28,28,1.26537330090502,-2.55873600758688,-1.83282720588533,0.216166656827607,0.0161994875047206,0.0774823930007146,0.104895104895105
616,8,"between","4926","2","b c","3","a d",28,28,28,-0.581387732848253,-0.00535085136426791,0.964645897834384,0.565630546763725,0.99576860083379,0.342980297983965,0.328205128205128
616,8,"between","4927","2","b c","4","b d",28,28,28,-2.90693866424127,-4.31799453243475,-7.28307652864961,0.00706221023324132,0.000178192933065189,6.27127129287446e-08,0.000155400155400155
616,8,"between","4928","3","a d","4","b d",28,28,28,-2.32555093139302,-4.31264368107048,-6.31843063081522,0.0275101919582583,0.000180797383231915,7.80269242973633e-07,0.000155400155400155
617,8,"between","4929","5","a","6","b",28,28,28,2.3628902321632,2.41463599804666,2.3628902321632,0.0253131881746441,0.0225327285132521,0.0253131881746441,0.00748516849801072
617,8,"between","4930","7","c","8","d",28,28,28,-0.434246272392201,-1.11936232780285,-0.434246272392201,0.667437647292086,0.272496401431967,0.667437647292086,0.287088207951685
617,8,"between","4931","1","a c","2","b c",28,28,28,0.998334546569773,3.17962557947088,3.99455332048835,0.326667167592822,0.00358509799188082,0.000426387649776339,0.000155400155400155
617,8,"between","4932","1","a c","3","a d",28,28,28,1.51099282724074,0.680711398560785,0.779425038144068,0.141994846633008,0.501644927537767,0.442267868171565,0.645376845376845
617,8,"between","4933","1","a c","4","b d",28,28,28,-0.134910073860781,0.915896795721786,1.33151777349612,0.893648124998068,0.367542297420534,0.193757992268032,0.328205128205128
617,8,"between","4934","2","b c","3","a d",28,28,28,0.512658280670965,-2.49891418091009,3.21512828234428,0.612211225226807,0.018597217951873,0.00327713608511966,0.00699300699300699
617,8,"between","4935","2","b c","4","b d",28,28,28,-1.13324462043055,-2.26372878374909,-2.66303554699223,0.266722125468105,0.0315312903450443,0.0126916217555591,0.0498834498834499
617,8,"between","4936","3","a d","4","b d",28,28,28,-1.64590290110152,0.235185397161,0.552092735352049,0.110964496261657,0.815776415256871,0.585265060485513,0.798445998445998
618,24,"between","4937","5","a","6","b",92,92,92,0.485549093761107,0.933822055577821,0.485549093761107,0.628441244523716,0.352840147407285,0.628441244523716,0.892670262174178
618,24,"between","4938","7","c","8","d",92,92,92,-6.34386323548213,-3.99421846070048,-6.34386323548213,8.2805251308148e-09,0.000130574828938443,8.2805251308148e-09,6.01844226076016e-09
618,24,"between","4939","1","a c","2","b c",92,92,92,-1.99903866450553,0.0343477556275449,0.161085092202951,0.0485549387005399,0.972674256615391,0.872379588616044,0.846132512586467
618,24,"between","4940","1","a c","3","a d",92,92,92,1.63855628238158,-3.45030311139489,-4.39266655276513,0.104721348454533,0.000847177713947707,2.99119462457629e-05,0.000142314526905611
618,24,"between","4941","1","a c","4","b d",92,92,92,0.316787547927107,-2.16402705118116,-4.78918370280317,0.752122533822802,0.0330523176938843,6.38462297375871e-06,2.20016186310249e-05
618,24,"between","4942","2","b c","3","a d",92,92,92,3.63759494688711,-3.48465086702244,4.55375164496808,0.000453763340590317,0.000756731621027132,1.61149548405293e-05,0.000117169112444165
618,24,"between","4943","2","b c","4","b d",92,92,92,2.31582621243263,-2.19837480680871,-4.95026879500612,0.022790051580724,0.0304310993160685,3.34088827769559e-06,1.39819746121569e-05
618,24,"between","4944","3","a d","4","b d",92,92,92,-1.32176873445448,1.28627606021373,-0.396517150038038,0.189522477866529,0.201574385303946,0.692641791118145,0.798446530473077
619,16,"between","4945","5","a","6","b",60,60,60,-1.00030350961057,-1.06628226470021,-1.00030350961056,0.321180860067187,0.290567966036482,0.321180860067187,0.389007184376533
619,16,"between","4946","7","c","8","d",60,60,60,3.96513479675995,3.1438582387598,3.96513479675995,0.000197990066714392,0.00259206925650994,0.000197990066714392,0.000110779363717545
619,16,"between","4947","1","a c","2","b c",60,60,60,1.06174965223377,-0.62580254426628,1.14295489757605,0.292604406780118,0.533817831671683,0.257597481691907,0.564102006388863
619,16,"between","4948","1","a c","3","a d",60,60,60,-1.64177955484296,2.35121635547844,5.00883175702444,0.105867528282683,0.0220147526095095,5.11989288717383e-06,1.69028971316133e-06
619,16,"between","4949","1","a c","4","b d",60,60,60,-0.481719749624581,1.46906805968778,2.40916963704755,0.631757490768005,0.147038236753434,0.0190749215348636,0.0210799191103207
619,16,"between","4950","2","b c","3","a d",60,60,60,-2.70352920707673,2.97701889974472,-3.86587685944839,0.00891217318426594,0.00419284889330275,0.000274634786663671,0.00342550519739964
619,16,"between","4951","2","b c","4","b d",60,60,60,-1.54346940185835,2.09487060395406,1.2662147394715,0.127975215017735,0.0404126873513963,0.210330294147524,0.287088207951685
619,16,"between","4952","3","a d","4","b d",60,60,60,1.16005980521838,-0.882148295790663,-2.59966211997689,0.250619793801741,0.381217146987408,0.0117293640684175,0.0120890618308143
620,40,"between","4953","5","a","6","b",156,156,156,1.98954288590492,-0.0856869542698245,1.98954288590492,0.0483892779306944,0.931825148310699,0.0483892779306943,0.871227607982394
620,40,"between","4954","7","c","8","d",156,156,156,-1.58002224162947,-1.3187524704071,-1.58002224162947,0.116127258342161,0.189184560331677,0.116127258342161,0.219884150652526
620,40,"between","4955","1","a c","2","b c",156,156,156,-5.25087367519966,-3.67215014729759,-6.40455747243568,4.88492420385154e-07,0.000329932335275309,1.68945580258712e-09,2.24146307810455e-08
620,40,"between","4956","1","a c","3","a d",156,156,156,-4.87067928708658,-4.54405913540555,-7.62447318147105,2.7065549862664e-06,1.09948642163148e-05,2.24484038791793e-12,1.26314673498719e-10
620,40,"between","4957","1","a c","4","b d",156,156,156,2.64938609039436,-0.993088640954788,-0.932876718674104,0.008893831654995,0.32220463687729,0.352325220129704,0.418229514165269
620,40,"between","4958","2","b c","3","a d",156,156,156,0.380194388113088,-0.871908988107959,1.21991570903537,0.704318270591965,0.384597967329382,0.224337867556465,0.20350215912254
620,40,"between","4959","2","b c","4","b d",156,156,156,7.90025976559402,2.6790615063428,5.47168075376158,4.67611776847829e-13,0.00817475317580749,1.74061853240005e-07,2.05733442237116e-06
620,40,"between","4960","3","a d","4","b d",156,156,156,7.52006537748093,3.55097049445076,6.69159646279694,4.04057267082205e-12,0.000507709800959179,3.74418150428801e-10,2.24146307810455e-08
621,8,"between","4961","5","a","6","b",28,28,28,0.263027096056895,-0.380064394440096,0.263027096056895,0.794455549021877,0.706765407470202,0.794455549021878,0.0468149925836043
621,8,"between","4962","7","c","8","d",28,28,28,-1.65663705398669,-1.69513441441562,-1.65663705398669,0.108758287433807,0.101144693429345,0.108758287433807,0.0010597783767326
621,8,"between","4963","1","a c","2","b c",28,28,28,2.5258996616437,0.177620313629078,1.44435563599959,0.0174776894367592,0.860299911604818,0.15973689300406,0.278632478632479
621,8,"between","4964","1","a c","3","a d",28,28,28,2.46029187822438,-0.752274615230745,-3.26699489095146,0.0203148174982342,0.458163814009818,0.00287246462679059,0.00699300699300699
621,8,"between","4965","1","a c","4","b d",28,28,28,4.33011370567492,-1.46738715005212,-1.06607201704732,0.000172430625414062,0.153414481418944,0.295497719856658,0.505361305361305
621,8,"between","4966","2","b c","3","a d",28,28,28,-0.0656077834193179,-0.929894928859823,4.71135052695106,0.948156293592164,0.360373751217985,6.10488326480333e-05,0.000155400155400155
621,8,"between","4967","2","b c","4","b d",28,28,28,1.80421404403122,-1.6450074636812,-2.51042765304691,0.0819662032962818,0.111150208544537,0.0181117108378064,0.0379176379176379
621,8,"between","4968","3","a d","4","b d",28,28,28,1.86982182745053,-0.715112534821379,2.20092287390414,0.071998681021857,0.480460245734433,0.0361532473772135,0.082983682983683
622,16,"between","4969","5","a","6","b",60,60,60,-0.187464883512576,0.859662288650794,-0.187464883512575,0.851928669564058,0.393397068886147,0.851928669564058,0.561643119056472
622,16,"between","4970","7","c","8","d",60,60,60,1.86839368220955,1.53062939646153,1.86839368220955,0.0665918301393512,0.131116745497561,0.0665918301393512,0.0255602874134642
622,16,"between","4971","1","a c","2","b c",60,60,60,-1.56427128562845,-0.208569470193334,-0.732680449799442,0.123013326571093,0.835490782761634,0.466606101293081,0.539149690110503
622,16,"between","4972","1","a c","3","a d",60,60,60,-1.24950938059346,0.265875921692763,0.475252183653692,0.216331180228179,0.791246252339422,0.636332825368861,0.838059800952748
622,16,"between","4973","1","a c","4","b d",60,60,60,-1.68826839973315,1.69019145955674,2.0792283034849,0.0965514332431876,0.0961810183969462,0.0418787024907226,0.031842056933516
622,16,"between","4974","2","b c","3","a d",60,60,60,0.314761905034994,0.474445391886096,-1.20793263345313,0.754034453392821,0.636904575974054,0.231812899677517,0.238789866360471
622,16,"between","4975","2","b c","4","b d",60,60,60,-0.123997114104695,1.89876092975008,2.81190875328434,0.90173203123093,0.0624076499400749,0.00664491697719072,0.00660615462766969
622,16,"between","4976","3","a d","4","b d",60,60,60,-0.438759019139689,1.42431553786398,1.60397611983121,0.662412077262056,0.159535596885107,0.113970859293034,0.18350676188255
623,32,"between","4977","5","a","6","b",124,124,124,4.56414320115711,3.24168966162501,4.56414320115711,1.18995321184797e-05,0.00152628099549161,1.18995321184798e-05,0.322732662732925
623,32,"between","4978","7","c","8","d",124,124,124,6.1465720789801,4.34403581203495,6.1465720789801,9.96010594200091e-09,2.8795014451041e-05,9.96010594200091e-09,2.75432399197102e-10
623,32,"between","4979","1","a c","2","b c",124,124,124,2.36828892441549,5.02318908742577,6.37004819620181,0.0194160470119852,1.72731978116099e-06,3.35429302162902e-09,5.08434426396216e-08
623,32,"between","4980","1","a c","3","a d",124,124,124,0.735818120828581,5.80266552559553,11.8307879008506,0.463230992131623,5.11983556977507e-08,4.4169687400181e-22,2.96187302062287e-15
623,32,"between","4981","1","a c","4","b d",124,124,124,-4.79286994550638,5.36391792264449,7.49446192231572,4.61405971581209e-06,3.84252684157735e-07,1.09756207726444e-11,2.72073934234844e-11
623,32,"between","4982","2","b c","3","a d",124,124,124,-1.63247080358691,0.779476438169757,-5.46073970464883,0.105117251705075,0.437184278814124,2.4813733772364e-07,7.517802667805e-06
623,32,"between","4983","2","b c","4","b d",124,124,124,-7.16115886992187,0.340728835218715,1.12441372611391,6.21821760102838e-11,0.733884329055087,0.263009483410639,0.353169602965296
623,32,"between","4984","3","a d","4","b d",124,124,124,-5.52868806633496,-0.438747602951042,-4.33632597853492,1.82087792191532e-07,0.661607936456128,2.96850395831132e-05,4.5623672791967e-05
624,16,"between","4985","5","a","6","b",60,60,60,2.4076886327774,1.86627403386077,2.4076886327774,0.0191454401170112,0.0668925309304888,0.0191454401170112,0.275886991405894
624,16,"between","4986","7","c","8","d",60,60,60,-1.83454282652437,-1.1690726828084,-1.83454282652437,0.0715327058342279,0.246998016274589,0.0715327058342279,0.205999989161493
624,16,"between","4987","1","a c","2","b c",60,60,60,-5.32686782667766,-2.08849959423534,-3.17699592838613,1.57969559890953e-06,0.0410043146916621,0.0023516726198156,0.0135615370849147
624,16,"between","4988","1","a c","3","a d",60,60,60,-4.2004816783053,-4.23481384084443,-5.28309435282187,8.97079507114078e-05,7.97827220542271e-05,1.85972972081704e-06,5.73101378336432e-05
624,16,"between","4989","1","a c","4","b d",60,60,60,-1.40798268546546,0.492995803181552,-0.154685195015054,0.164296548814375,0.623815057387099,0.877588674480878,0.564102006388863
624,16,"between","4990","2","b c","3","a d",60,60,60,1.12638614837237,-2.14631424660909,2.10609842443575,0.264487126503861,0.0359014892906559,0.0393880924589886,0.0614582119373417
624,16,"between","4991","2","b c","4","b d",60,60,60,3.9188851412122,2.58149539741689,3.02231073337107,0.00023071854435387,0.0122982270651854,0.0036852868064352,0.00660615462766969
624,16,"between","4992","3","a d","4","b d",60,60,60,2.79249899283983,4.72780964402598,5.12840915780682,0.00700722159525522,1.41698103039059e-05,3.29947407389857e-06,2.27590189724872e-06
625,8,"between","4993","5","a","6","b",28,28,28,-2.73563427223496,-1.59720736679243,-2.73563427223496,0.0106829974926971,0.1214453047779,0.0106829974926971,0.13808298420782
625,8,"between","4994","7","c","8","d",28,28,28,-3.39789008291766,-1.81916166719543,-3.39789008291766,0.00205367109357808,0.0795968925810532,0.00205367109357808,0.0135615370849147
625,8,"between","4995","1","a c","2","b c",28,28,28,2.90922177296282,-0.0386642108364646,-0.628337107087622,0.00702289414487308,0.969432469905015,0.534875314051261,0.573737373737374
625,8,"between","4996","1","a c","3","a d",28,28,28,3.77239746384189,-0.195609601764945,-1.37635747266812,0.000770908567950043,0.846328380112064,0.179619181218572,0.234498834498834
625,8,"between","4997","1","a c","4","b d",28,28,28,3.03709965309305,-2.41573771096855,-3.14168553543811,0.00512370767033971,0.0224766931593904,0.00394479140299694,0.00699300699300699
625,8,"between","4998","2","b c","3","a d",28,28,28,0.863175690879078,-0.156945390928481,0.748020365580501,0.395374575390766,0.876414119641635,0.460684876544497,0.505361305361305
625,8,"between","4999","2","b c","4","b d",28,28,28,0.127877880130234,-2.37707350013209,-2.51334842835048,0.899159647290093,0.0245214635707833,0.0179904194777493,0.0281274281274281
625,8,"between","5000","3","a d","4","b d",28,28,28,-0.735297810748844,-2.22012810920361,-1.76532806276998,0.468272859950923,0.0346790544734347,0.0884139387577687,0.104895104895105
626,8,"between","5001","5","a","6","b",28,28,28,-0.884849156291624,-0.195442279387595,-0.884849156291625,0.383773736809498,0.846458105516898,0.383773736809498,0.360808603321762
626,8,"between","5002","7","c","8","d",28,28,28,0.620900082795634,1.11346375230745,0.620900082795634,0.53968727635827,0.274977001483282,0.53968727635827,0.615563482282295
626,8,"between","5003","1","a c","2","b c",28,28,28,-0.505608404173893,0.132819958859807,-0.568118723059293,0.617088910881231,0.895285712175254,0.574482517153784,0.720901320901321
626,8,"between","5004","1","a c","3","a d",28,28,28,-1.30393746339583,1.05835628980735,0.439000831454908,0.202873519383516,0.298938544295164,0.66403009107315,0.798445998445998
626,8,"between","5005","1","a c","4","b d",28,28,28,-1.49021424388095,0.649139208776494,-0.284059361529646,0.147347701338634,0.521537921387616,0.778454972200535,0.798445998445998
626,8,"between","5006","2","b c","3","a d",28,28,28,-0.798329059221934,0.925536330947542,-1.0071195545142,0.431398979242935,0.362595840736743,0.322501926381555,0.328205128205128
626,8,"between","5007","2","b c","4","b d",28,28,28,-0.984605839707052,0.516319249916687,0.284059361529647,0.33324985568419,0.609685376179902,0.778454972200534,0.720901320901321
626,8,"between","5008","3","a d","4","b d",28,28,28,-0.186276780485118,-0.409217081030856,-0.723060192984554,0.853570741395384,0.685493856467793,0.475640002546713,0.441802641802642
627,16,"between","5009","5","a","6","b",60,60,60,0.722219666222988,0.351007803386079,0.722219666222987,0.47296497423712,0.726812012779685,0.47296497423712,0.0115814832924999
627,16,"between","5010","7","c","8","d",60,60,60,-1.90895290408305,-1.81020606139785,-1.90895290408305,0.0610542460776093,0.0752722043398625,0.0610542460776093,0.00547936866787497
627,16,"between","5011","1","a c","2","b c",60,60,60,2.59443510840811,1.47794308142591,5.447569097095,0.011890538183295,0.14465350945399,1.00519384891183e-06,4.0260837656008e-06
627,16,"between","5012","1","a c","3","a d",60,60,60,3.85518469924096,-0.0502658979571951,0.691562223907384,0.000284417948089915,0.96007746314808,0.491879667751696,0.564102006388863
627,16,"between","5013","1","a c","4","b d",60,60,60,2.67779045325656,-1.03180898333572,-0.218388070707595,0.00954577734319134,0.306302889681491,0.827867864192793,0.867207775652105
627,16,"between","5014","2","b c","3","a d",60,60,60,1.26074959083285,-1.5282089793831,4.75600687318762,0.212279740159858,0.131715754113758,1.28065652205153e-05,7.0689379834867e-05
627,16,"between","5015","2","b c","4","b d",60,60,60,0.0833553448484538,-2.50975206476163,-5.6659571678026,0.933846474681362,0.0147977016392509,4.40534468460494e-07,6.48831681233187e-07
627,16,"between","5016","3","a d","4","b d",60,60,60,-1.1773942459844,-0.981543085378525,-0.909950294614979,0.243687547222076,0.330266408621976,0.366489767187345,0.514748002342915
628,40,"between","5017","5","a","6","b",156,156,156,-6.37824988588494,-4.86227848898114,-6.37824988588494,1.93622337752695e-09,2.80821305776649e-06,1.93622337752695e-09,1.5610291919743e-06
628,40,"between","5018","7","c","8","d",156,156,156,8.56383043377732,6.61834732394817,8.56383043377732,9.84014433921963e-15,5.51796684090732e-10,9.84014433921963e-15,1.64992858852688e-18
628,40,"between","5019","1","a c","2","b c",156,156,156,-0.559081051628494,-5.85427094494018,-4.72517966445262,0.576908123140667,2.73880321670541e-08,5.09491393834978e-06,8.07854690322761e-06
628,40,"between","5020","1","a c","3","a d",156,156,156,-5.5746831782572,2.26375741964745,10.9898915504061,1.06592901307565e-07,0.024967573674082,3.62045901482936e-21,8.98897489187942e-17
628,40,"between","5021","1","a c","4","b d",156,156,156,-0.499947478860095,1.24172818143555,4.59885907191921,0.617816530686977,0.216200560563017,8.73091334367318e-06,0.000101359800445186
628,40,"between","5022","2","b c","3","a d",156,156,156,-5.01560212662871,8.11802836458763,-15.7150712148587,1.42330199765789e-06,1.33387488888544e-13,5.78462405279151e-34,8.37153164521631e-22
628,40,"between","5023","2","b c","4","b d",156,156,156,0.0591335727683986,7.09599912637573,9.32403873637183,0.952921400553005,4.23524824859217e-11,1.04265199818912e-16,1.23671930987612e-11
628,40,"between","5024","3","a d","4","b d",156,156,156,5.07473569939711,-1.02202923821191,-6.39103247848687,1.09110037856723e-06,0.308349360345988,1.81218723594695e-09,9.74334612014357e-09
629,24,"between","5025","5","a","6","b",92,92,92,-0.914422451123342,-0.977275528401742,-0.914422451123342,0.362885306081867,0.330995567523735,0.362885306081868,0.790063924825769
629,24,"between","5026","7","c","8","d",92,92,92,3.01612289125774,2.43008762548021,3.01612289125774,0.00330997873775835,0.0170358350302054,0.00330997873775835,0.00214987535985656
629,24,"between","5027","1","a c","2","b c",92,92,92,-0.0372317754974956,-2.09254750225676,-1.52626150222122,0.970380872151796,0.0391430376214209,0.130375409540917,0.130510373356381
629,24,"between","5028","1","a c","3","a d",92,92,92,-2.39347128198191,0.316822089818351,0.946391540803839,0.0187203519707477,0.752096406968758,0.346428020175355,0.351411521948121
629,24,"between","5029","1","a c","4","b d",92,92,92,-0.186158877487482,1.02729328563404,2.06783816429972,0.852730029116809,0.306975790014621,0.0414629087143429,0.0482796869790336
629,24,"between","5030","2","b c","3","a d",92,92,92,-2.35623950648441,2.40936959207511,-2.47265304302506,0.020583452596882,0.0179715609632393,0.0152485689287687,0.0217175252005167
629,24,"between","5031","2","b c","4","b d",92,92,92,-0.148927101989986,3.1198407878908,3.59409966652093,0.881937119170126,0.00241691008563385,0.000525553743960732,0.000606941928905475
629,24,"between","5032","3","a d","4","b d",92,92,92,2.20731240449443,0.710471195815685,1.12144662349588,0.0297795280528719,0.4792091553167,0.265016404851786,0.291171026407298
630,24,"between","5033","5","a","6","b",92,92,92,-6.71507996179463,-5.68158671839857,-6.71507996179463,1.52401200523503e-09,1.55239069066013e-07,1.52401200523501e-09,8.67238851517698e-09
630,24,"between","5034","7","c","8","d",92,92,92,1.87143453720027,1.5373404746841,1.87143453720027,0.0644626048980043,0.127642247876446,0.0644626048980043,0.184387931889279
630,24,"between","5035","1","a c","2","b c",92,92,92,0.380129471130745,-4.76701768886507,-4.99185536082662,0.704725484609232,6.97359210256181e-06,2.82143561136878e-06,1.24540603372174e-05
630,24,"between","5036","1","a c","3","a d",92,92,92,-1.71058262008835,0.33753468225566,0.819464977779811,0.0905283831745586,0.73648278192905,0.414639038823406,0.455184044167307
630,24,"between","5037","1","a c","4","b d",92,92,92,0.612430814599533,-2.93042462183738,-3.53433368279078,0.541763558590758,0.0042688606398992,0.000641893780446506,0.00253572468942409
630,24,"between","5038","2","b c","3","a d",92,92,92,-2.0907120912191,5.10455237112073,-5.81132033860644,0.0393114217004172,1.77841358545327e-06,8.83178870042684e-08,5.58475853802379e-07
630,24,"between","5039","2","b c","4","b d",92,92,92,0.232301343468788,1.83659306702769,1.45752167803584,0.816819945109171,0.0694991680949802,0.148377492862492,0.192257400605712
630,24,"between","5040","3","a d","4","b d",92,92,92,2.32301343468789,-3.26795930409304,-4.35379866057059,0.0223829760946213,0.00152381696379624,3.46604722068108e-05,0.000156664435337489
631,32,"between","5041","5","a","6","b",124,124,124,-2.97604168674037,-0.528112639943749,-2.97604168674037,0.00351150344970802,0.598365000871809,0.00351150344970802,0.0214826611192696
631,32,"between","5042","7","c","8","d",124,124,124,-1.41053560529274,-0.242466471324753,-1.41053560529274,0.160885299250221,0.808819316467971,0.160885299250221,0.278289641778716
631,32,"between","5043","1","a c","2","b c",124,124,124,10.9458158912318,3.40961809553794,8.54986559512522,6.30938088147155e-20,0.000878314036093652,3.85140371424058e-14,2.3544760235346e-11
631,32,"between","5044","1","a c","3","a d",124,124,124,10.6392884604692,3.61160043838838,12.8429125147114,3.52336736096934e-19,0.000440340102285875,1.56881408384568e-24,1.01450153278225e-14
631,32,"between","5045","1","a c","4","b d",124,124,124,0.462577759150836,-0.544881715018661,-1.53970037200348,0.644477755184959,0.586813521131014,0.126181427532838,0.146010286295972
631,32,"between","5046","2","b c","3","a d",124,124,124,-0.306527430762602,0.201982342850448,-4.29304691958618,0.759717201306273,0.840261524626181,3.51936967100463e-05,8.7026157946119e-06
631,32,"between","5047","2","b c","4","b d",124,124,124,-10.483238132081,-3.9544998105566,-10.0895659671287,8.45343400380097e-19,0.000128130666404709,7.6661650682008e-18,4.91388266628871e-13
631,32,"between","5048","3","a d","4","b d",124,124,124,-10.1767107013184,-4.15648215340705,-14.3826128867149,4.70779943369546e-18,5.97763553672635e-05,3.37700335433168e-28,2.96842100814083e-16
632,40,"between","5049","5","a","6","b",156,156,156,-6.74398799761684,-3.87487463333483,-6.74398799761684,2.83340551898353e-10,0.000156709744392604,2.83340551898347e-10,0.385114476514985
632,40,"between","5050","7","c","8","d",156,156,156,9.38535858600284,6.31413845276812,9.38535858600284,7.19085898747087e-17,2.6958168848859e-09,7.19085898747087e-17,6.3873260044579e-18
632,40,"between","5051","1","a c","2","b c",156,156,156,-3.06662136500791,-5.84597045007739,-5.66440660451337,0.00255255823679176,2.85318223684115e-08,6.92201824232182e-08,5.34143000967032e-08
632,40,"between","5052","1","a c","3","a d",156,156,156,-8.45913429671264,1.35874979670448,4.72033883709447,1.82301351611913e-14,0.176187258017592,5.20212002851109e-06,5.46471195545553e-05
632,40,"between","5053","1","a c","4","b d",156,156,156,-1.21479686923019,1.72481998782428,8.48168393416263,0.226279106207997,0.0865404775354617,1.59664427223397e-14,3.39731563863723e-11
632,40,"between","5054","2","b c","3","a d",156,156,156,-5.39251293170473,7.20472024678187,-10.3847454416078,2.5276542784406e-07,2.33271211709819e-11,1.56257242747452e-19,1.30203663223371e-15
632,40,"between","5055","2","b c","4","b d",156,156,156,1.85182449577772,7.57079043790166,14.146090538676,0.0659411925618312,3.0382185719075e-12,9.28316547599188e-30,2.2467330595395e-18
632,40,"between","5056","3","a d","4","b d",156,156,156,7.24433742748246,0.366070191119792,3.76134509706816,1.87508037988255e-11,0.714808659505159,0.000238628240489175,0.000254422531012882
633,24,"between","5057","5","a","6","b",92,92,92,-4.14731156761654,-3.14292326138734,-4.14731156761654,7.48534494903619e-05,0.00225138084415145,7.48534494903609e-05,1.16735871972289e-07
633,24,"between","5058","7","c","8","d",92,92,92,2.49805886419591,2.38786901622036,2.49805886419591,0.0142635837665281,0.0189907476884473,0.0142635837665281,4.51491001584323e-05
633,24,"between","5059","1","a c","2","b c",92,92,92,0.861141969084168,-1.47456854261623,-2.80960889127963,0.391398675691552,0.143742467963658,0.00605896792645437,0.0135833152878134
633,24,"between","5060","1","a c","3","a d",92,92,92,-1.47024238624126,2.43629218221436,6.04816570489203,0.144907923333865,0.0167641896736126,3.11243937042013e-08,5.38772436263388e-08
633,24,"between","5061","1","a c","4","b d",92,92,92,-0.147024238624126,-0.53390397692126,-1.06522067379304,0.883434600914113,0.594695678272555,0.289563758306357,0.362155524599257
633,24,"between","5062","2","b c","3","a d",92,92,92,-2.33138435532543,3.91086072483059,-8.85777459617166,0.0219169676231909,0.000175835634429273,5.77666193897291e-14,2.31335018667125e-11
633,24,"between","5063","2","b c","4","b d",92,92,92,-1.00816620770829,0.940664565694971,1.74438821748659,0.31601892706555,0.349340138867686,0.0844311502343672,0.125281743741575
633,24,"between","5064","3","a d","4","b d",92,92,92,1.32321814761714,-2.97019615913562,-7.11338637868507,0.189042037391484,0.00379579883929049,2.40169687776445e-10,3.32359579500069e-09
